Filename,Question,Human,Correct,Type,Model,Response
image_0945.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0946.jpg,Are the legs of the woman visible?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0947.jpg,Do you see a goat in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0948.jpg,Can you see the baby's right hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0949.jpg,Can you see the dog's mouth properly ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0950.jpg,Do you see both the people ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0951.jpg,Does he have a moustache ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0952.jpg,Can you see the cat's head ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0953.jpg,Did you see a brown cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0954.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0955.jpg,Is the bald person wearing blue jeans ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0956.jpg,Can you see a chair ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0957.jpg,How many cats can you see in this picture?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0958.jpg,Is the girl's legs visible ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0959.jpg,How many cats are there in this picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0960.jpg,How many camels do you see in the picture ?,1,2,Numeric,Llama-3.2-11B-Vision-Instruct,1
image_0961.jpg,how many cats are there in the picture ?,3,6,Numeric,Llama-3.2-11B-Vision-Instruct,6
image_0962.jpg,how many people are there in the picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0963.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0964.jpg,Can you see the face and legs of the same man ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0965.jpg,Can you see a bird in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0966.jpg,Can you see the legs of the girl wearing red dress?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0967.jpg,Are the girl's eyes visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0968.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0969.jpg,Is the man's legs visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0970.jpg,Is the cat holding the pan ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0971.jpg,Does the bird have horns ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0972.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0973.jpg,Can you see chair's left leg ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0974.jpg,Is the right hand of woman sitting visible,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0975.jpg,Is the kid's left hand visible ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0976.jpg,Can you see a man and a dog on the bike ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0977.jpg,Can you see the legs of the baby ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0978.jpg,Can you see a cat in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0979.jpg,Is the man holding the blue sheet with right hand ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0980.jpg,Does the fish and human arm in the left of the image ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0981.jpg,Can you see a car in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes
image_0982.jpg,Is there a person and dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0983.jpg,Do you see a cat in the picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0984.jpg,Do you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0985.jpg,Can you see a bird in this picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0986.jpg,Is there a cat near in the centre of the image ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0987.jpg,Is there a kangaroo in picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0988.jpg,Is there a person in the car in the back ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0989.jpg,How many dogs do you see in the picture ?,2,3,Numeric,Llama-3.2-11B-Vision-Instruct,2
image_0990.jpg,Do you see a dog in this picture ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0991.jpg,Do you see a tiger ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0992.jpg,How many people can you see in the picture ?,4,5,Numeric,Llama-3.2-11B-Vision-Instruct,4
image_0993.jpg,Can you see the woman sitting on the chair in the centre of the image ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0994.jpg,Can you see a dog in this picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0995.jpg,Do you see a dog ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0996.jpg,Do you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0997.jpg,Do you see a dog in the picture ?,No,Yes,Yes/No,Llama-3.2-11B-Vision-Instruct,Yes.
image_0998.jpg,Do you see a bird ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
image_0999.jpg,Do you see a vase ?,Yes,No,Yes/No,Llama-3.2-11B-Vision-Instruct,No.
